"state","juvenile_age","year","population","size_bucket","actual_murder","actual_rape_total","actual_robbery_total","actual_assault_total","actual_burg_total","actual_theft_total","actual_mtr_veh_theft_total","actual_index_violent","actual_index_property","actual_index_total","n_places"
"illinois",17,1990,4297884,"City: Large (100–249k)",32,0,1096,13428,7689,21065,1224,3858,30172,34030,3
"illinois",17,1991,4340112,"City: Large (100–249k)",41,0,1354,12955,8396,20773,1951,4250,31327,35577,3
"illinois",17,1992,4373160,"City: Large (100–249k)",36,0,1741,10455,9554,20294,2281,4861,32399,37260,3
"illinois",17,1970,29235240,"City: Medium (25–99k)",115,351,2798,10288,20016,54291,9679,6923,83986,90909,55
"illinois",17,1971,29481144,"City: Medium (25–99k)",123,347,2843,11135,22273,59058,8840,7285,90171,97456,55
"illinois",17,1972,30561732,"City: Medium (25–99k)",77,310,1590,5680,11449,25139,4044,4581,40632,45213,57
"illinois",17,1973,30968712,"City: Medium (25–99k)",142,550,4250,16476,29642,68360,10506,12441,108508,120949,57
"illinois",17,1974,32219436,"City: Medium (25–99k)",179,549,5541,20281,37665,84002,11798,14387,133465,147852,61
"illinois",17,1975,33310584,"City: Medium (25–99k)",189,571,5177,22083,38964,94879,10837,11790,144680,156470,64
"illinois",17,1976,33976476,"City: Medium (25–99k)",185,602,4300,23261,36911,100516,11789,11132,149216,160348,65
"illinois",17,1977,32365068,"City: Medium (25–99k)",138,577,4511,22471,35530,89630,12770,10722,137930,148652,61
"illinois",17,1978,32532732,"City: Medium (25–99k)",147,529,4101,26300,38736,89616,11487,12911,139839,152750,62
"illinois",17,1979,31480416,"City: Medium (25–99k)",174,748,4493,28288,42366,96409,12177,12121,150952,163073,59
"illinois",17,1980,31463568,"City: Medium (25–99k)",145,764,4856,30623,43669,96514,10963,13241,152303,165544,59
"illinois",17,1981,31740432,"City: Medium (25–99k)",140,676,4541,29589,41132,94117,10200,11997,146656,158653,59
"illinois",17,1982,31719972,"City: Medium (25–99k)",166,573,4093,32026,38231,91645,10070,12460,140963,153423,60
"illinois",17,1983,30621984,"City: Medium (25–99k)",171,609,3911,30992,35003,85019,9726,11433,130741,142174,59
"illinois",17,1984,32103840,"City: Medium (25–99k)",149,619,3813,35666,32794,82982,10471,12005,127155,139160,60
"illinois",17,1985,31271088,"City: Medium (25–99k)",122,872,3598,36179,30909,82112,9892,11233,123711,134944,60
"illinois",17,1986,32277912,"City: Medium (25–99k)",141,0,3818,41749,32221,86706,10930,11781,130659,142440,62
"illinois",17,1987,31837464,"City: Medium (25–99k)",133,6,3930,41277,31443,89096,10459,12099,131714,143813,61
"illinois",17,1988,32152704,"City: Medium (25–99k)",172,20,4099,45205,31705,91481,11438,12140,135495,147635,62
"illinois",17,1989,34654032,"City: Medium (25–99k)",183,0,4677,50948,30905,98541,12086,13661,142427,156088,66
"illinois",17,1990,33408576,"City: Medium (25–99k)",171,0,4583,53567,28028,95715,11547,13828,136211,150039,63
"illinois",17,1991,34032048,"City: Medium (25–99k)",200,0,4923,57098,31111,99368,13318,14567,144659,159226,64
"illinois",17,1992,34582920,"City: Medium (25–99k)",223,0,5054,54693,28226,90718,12433,14095,132330,146425,65
"illinois",17,1970,40403484,"City: Mega (1M+)",810,1405,23198,39651,35190,102085,39268,37080,176543,213623,1
"illinois",17,1971,40281600,"City: Mega (1M+)",824,1549,24012,39438,38385,96499,35206,37670,170090,207760,1
"illinois",17,1972,40122000,"City: Mega (1M+)",711,1529,23531,40178,36630,89463,32299,36925,158392,195317,1
"illinois",17,1973,40014000,"City: Mega (1M+)",864,1619,24181,44805,44753,93654,37159,38949,175566,214515,1
"illinois",17,1974,39563232,"City: Mega (1M+)",970,1920,26172,45310,50722,114792,35442,42280,200956,243236,1
"illinois",17,1975,37800000,"City: Mega (1M+)",818,1657,22171,39260,47299,117909,33484,37160,198692,235852,1
"illinois",17,1976,37613988,"City: Mega (1M+)",814,1179,17577,34786,38661,112298,32469,30640,183428,214068,1
"illinois",17,1977,37041672,"City: Mega (1M+)",823,1227,16512,35363,37573,105406,31987,28873,174966,203839,1
"illinois",17,1978,37040388,"City: Mega (1M+)",787,1341,15233,38163,34165,99036,29928,27686,163129,190815,1
"illinois",17,1979,36729612,"City: Mega (1M+)",856,1655,14464,42857,33396,94087,31438,27807,160776,188583,1
"illinois",17,1980,35837028,"City: Mega (1M+)",863,1329,16261,43967,34288,102873,30786,28658,169863,198521,1
"illinois",17,1981,36152436,"City: Mega (1M+)",877,1255,16118,44807,30112,88197,32288,25609,152776,178385,1
"illinois",17,1982,36130344,"City: Mega (1M+)",668,1112,16307,55997,32249,92388,30850,26404,157138,183542,1
"illinois",17,1983,36254436,"City: Mega (1M+)",729,2246,23471,68726,48955,113821,39051,39776,203778,243554,1
"illinois",17,1984,36150288,"City: Mega (1M+)",0,0,0,0,0,0,0,0,0,0,1
"illinois",17,1985,35986092,"City: Mega (1M+)",666,1792,26892,29096,52658,121264,44892,58446,220840,279286,1
"illinois",17,1986,36037260,"City: Mega (1M+)",744,0,30918,102767,56274,121751,48511,65191,229161,294352,1
"illinois",17,1987,36220056,"City: Mega (1M+)",687,0,29815,46044,50931,119072,39715,64674,212522,277196,1
"illinois",17,1988,35929200,"City: Mega (1M+)",660,0,28975,35988,52060,128584,45012,65623,228547,294170,1
"illinois",17,1989,35859120,"City: Mega (1M+)",742,0,31588,37615,51580,130153,45898,69945,230189,300134,1
"illinois",17,1990,33404712,"City: Mega (1M+)",851,0,37156,126860,50203,130000,48626,79121,231485,310606,1
"illinois",17,1991,33737736,"City: Mega (1M+)",925,0,43783,42237,52234,131688,47396,86945,233387,320332,1
"illinois",17,1992,33994812,"City: Mega (1M+)",939,0,38448,145387,49046,119697,44988,80467,215583,296050,1
"illinois",17,1970,29463180,"City: Small (<25k)",34,151,657,5240,11271,35154,4059,3270,50484,53754,281
"illinois",17,1971,30028116,"City: Small (<25k)",44,156,687,5749,12753,38815,4221,3371,55789,59160,278
"illinois",17,1972,29516712,"City: Small (<25k)",18,105,373,3140,6991,20002,2270,1920,29263,31183,278
"illinois",17,1973,29955372,"City: Small (<25k)",71,203,1084,9308,18387,46785,5153,4874,70325,75199,277
"illinois",17,1974,29053920,"City: Small (<25k)",74,206,1453,12044,23724,57510,6321,5609,87555,93164,273
"illinois",17,1975,28839720,"City: Small (<25k)",62,188,1385,11934,23278,61174,6116,4546,90568,95114,272
"illinois",17,1976,29033208,"City: Small (<25k)",64,211,1267,12699,21285,66018,7184,4482,94487,98969,271
"illinois",17,1977,29577120,"City: Small (<25k)",57,221,1213,14208,22112,65583,8389,4749,96084,100833,274
"illinois",17,1978,29958612,"City: Small (<25k)",46,233,1594,15438,22299,65928,7934,4858,96161,101019,273
"illinois",17,1979,30834300,"City: Small (<25k)",71,362,1512,19910,26175,76722,10447,5858,113344,119202,275
"illinois",17,1980,31088616,"City: Small (<25k)",83,345,1715,20726,27822,76377,8452,6221,113370,119591,276
"illinois",17,1981,31362384,"City: Small (<25k)",68,301,1643,20352,27057,74559,7669,5854,110015,115869,276
"illinois",17,1982,31343244,"City: Small (<25k)",79,263,1420,21682,24343,69852,7995,5616,102803,108419,270
"illinois",17,1983,31445460,"City: Small (<25k)",85,257,1326,22460,23368,67665,7825,4924,99421,104345,269
"illinois",17,1984,31643004,"City: Small (<25k)",64,230,1347,24845,20251,66203,8319,5035,95367,100402,270
"illinois",17,1985,31410252,"City: Small (<25k)",62,412,1208,24804,19653,65549,8225,4927,93978,98905,269
"illinois",17,1986,30594924,"City: Small (<25k)",52,0,1358,27121,20354,67509,7896,4985,96286,101271,267
"illinois",17,1987,31334100,"City: Small (<25k)",61,2,1272,27441,19589,69649,7243,4736,96995,101731,268
"illinois",17,1988,30960156,"City: Small (<25k)",61,0,1464,29229,18868,71515,7921,4768,98844,103612,268
"illinois",17,1989,30455664,"City: Small (<25k)",48,0,1549,29446,18313,71002,7689,4795,97434,102229,265
"illinois",17,1990,31038000,"City: Small (<25k)",80,0,1587,34725,18048,76571,7776,5387,102843,108230,267
"illinois",17,1991,31039092,"City: Small (<25k)",76,0,1842,36215,18695,79466,8250,5747,106918,112665,266
"illinois",17,1992,30972876,"City: Small (<25k)",53,0,1501,31065,15819,63052,6423,4732,85735,90467,266
"illinois",17,1970,7102308,"MSA County: Large (100k+)",9,74,121,1084,2984,4466,681,749,8131,8880,4
"illinois",17,1971,5112972,"MSA County: Large (100k+)",13,67,100,1128,3104,4569,740,604,8413,9017,3
"illinois",17,1972,3714876,"MSA County: Large (100k+)",5,23,80,859,1474,2395,457,381,4326,4707,2
"illinois",17,1973,3271596,"MSA County: Large (100k+)",8,44,106,1099,2119,3510,616,700,6245,6945,2
"illinois",17,1974,1783956,"MSA County: Large (100k+)",11,35,81,807,1826,2885,504,313,5215,5528,1
"illinois",17,1975,3033156,"MSA County: Large (100k+)",11,47,139,1465,3131,5418,890,715,9439,10154,2
"illinois",17,1976,2744676,"MSA County: Large (100k+)",9,60,109,1480,2623,5302,927,718,8852,9570,2
"illinois",17,1977,1362420,"MSA County: Large (100k+)",3,20,82,829,1579,2602,633,264,4814,5078,1
"illinois",17,1978,1393248,"MSA County: Large (100k+)",14,23,71,873,1464,2515,570,289,4549,4838,1
"illinois",17,1979,2509560,"MSA County: Large (100k+)",7,40,81,1522,2737,3873,704,621,7314,7935,2
"illinois",17,1980,4466868,"MSA County: Large (100k+)",20,86,166,2518,4849,7077,1241,898,13329,14227,3
"illinois",17,1981,4506144,"MSA County: Large (100k+)",21,65,157,2475,4526,6652,1096,837,12428,13265,3
"illinois",17,1982,4504392,"MSA County: Large (100k+)",16,73,141,2931,3915,6237,1205,878,11481,12359,3
"illinois",17,1983,4529220,"MSA County: Large (100k+)",39,70,127,3062,3797,6335,1105,817,11350,12167,3
"illinois",17,1984,4486860,"MSA County: Large (100k+)",10,88,103,2798,3148,5331,993,702,9566,10268,3
"illinois",17,1985,6087408,"MSA County: Large (100k+)",14,81,144,4199,4074,7444,1410,920,13100,14020,4
"illinois",17,1986,5790624,"MSA County: Large (100k+)",13,0,142,4417,4334,7681,1336,867,13491,14358,4
"illinois",17,1987,5911872,"MSA County: Large (100k+)",10,0,149,4624,3895,7623,1291,793,12979,13772,4
"illinois",17,1988,5971512,"MSA County: Large (100k+)",15,0,157,4913,4005,7697,1346,886,13209,14095,4
"illinois",17,1989,6012492,"MSA County: Large (100k+)",9,0,160,5444,3593,8136,1315,875,13190,14065,4
"illinois",17,1990,5958168,"MSA County: Large (100k+)",20,0,131,5907,3725,9073,1426,837,14367,15204,4
"illinois",17,1991,5999892,"MSA County: Large (100k+)",15,0,167,5948,3744,8644,1310,817,13806,14623,4
"illinois",17,1992,6045588,"MSA County: Large (100k+)",6,0,117,4551,2671,5872,810,602,9435,10037,4
"illinois",17,1970,8846568,"MSA County: Medium (25–99k)",17,78,134,836,3401,4155,624,551,8180,8731,13
"illinois",17,1971,9228372,"MSA County: Medium (25–99k)",4,57,105,633,2853,3373,502,445,6728,7173,14
"illinois",17,1972,9448764,"MSA County: Medium (25–99k)",25,80,236,1139,3006,4260,593,1011,7859,8870,14
"illinois",17,1973,8842920,"MSA County: Medium (25–99k)",33,111,335,2553,7332,8476,1240,1863,17048,18911,14
"illinois",17,1974,10151160,"MSA County: Medium (25–99k)",30,171,426,3707,10897,12430,2173,2745,25500,28245,16
"illinois",17,1975,10015080,"MSA County: Medium (25–99k)",36,149,461,3837,10418,12765,1667,2128,24850,26978,16
"illinois",17,1976,9751500,"MSA County: Medium (25–99k)",44,133,370,3706,8474,12542,1418,1726,22434,24160,15
"illinois",17,1977,11371152,"MSA County: Medium (25–99k)",32,182,458,4167,9912,13765,2184,1998,25861,27859,18
"illinois",17,1978,10905564,"MSA County: Medium (25–99k)",29,158,379,4825,10149,13713,2140,1872,26002,27874,16
"illinois",17,1979,9881328,"MSA County: Medium (25–99k)",37,204,428,5753,10508,14932,2386,1979,27826,29805,15
"illinois",17,1980,9560448,"MSA County: Medium (25–99k)",26,164,318,5105,10116,13640,1500,1705,25566,27271,15
"illinois",17,1981,9567720,"MSA County: Medium (25–99k)",23,142,255,4816,9606,12858,1349,1477,24047,25524,15
"illinois",17,1982,9554712,"MSA County: Medium (25–99k)",21,122,233,4439,8121,11044,1137,1476,20445,21921,15
"illinois",17,1983,9874752,"MSA County: Medium (25–99k)",24,125,228,4696,7579,9979,1017,1286,18702,19988,16
"illinois",17,1984,9713256,"MSA County: Medium (25–99k)",20,133,164,5220,7053,9814,1118,1245,18140,19385,16
"illinois",17,1985,8637888,"MSA County: Medium (25–99k)",11,168,157,3842,6015,7833,867,1035,14848,15883,14
"illinois",17,1986,8278188,"MSA County: Medium (25–99k)",19,0,151,4567,5598,8085,838,942,14643,15585,14
"illinois",17,1987,7850556,"MSA County: Medium (25–99k)",23,4,129,4280,5168,7452,684,697,13418,14115,13
"illinois",17,1988,7860168,"MSA County: Medium (25–99k)",24,8,141,4933,5294,7881,751,864,14037,14901,13
"illinois",17,1989,8198592,"MSA County: Medium (25–99k)",23,0,126,5312,5112,7979,685,866,13887,14753,14
"illinois",17,1990,7172604,"MSA County: Medium (25–99k)",9,0,163,5713,4487,7949,634,1013,13153,14166,12
"illinois",17,1991,7149084,"MSA County: Medium (25–99k)",17,0,114,4719,4282,6873,725,730,11973,12703,12
"illinois",17,1992,7514568,"MSA County: Medium (25–99k)",17,0,154,4890,4483,6578,663,763,11824,12587,13
"illinois",17,1970,436356,"MSA County: Small (10–24k)",0,0,2,0,69,56,1,2,126,128,2
"illinois",17,1971,432072,"MSA County: Small (10–24k)",0,0,0,6,76,73,6,6,155,161,2
"illinois",17,1972,675276,"MSA County: Small (10–24k)",0,1,1,7,129,92,10,9,231,240,3
"illinois",17,1973,942600,"MSA County: Small (10–24k)",2,5,10,46,240,398,22,37,660,697,4
"illinois",17,1974,652296,"MSA County: Small (10–24k)",1,4,9,43,243,365,18,34,626,660,3
"illinois",17,1975,705492,"MSA County: Small (10–24k)",0,3,7,42,267,392,19,25,678,703,3
"illinois",17,1976,889116,"MSA County: Small (10–24k)",0,4,6,42,185,426,40,24,651,675,4
"illinois",17,1977,391320,"MSA County: Small (10–24k)",1,1,3,29,109,78,13,10,200,210,2
"illinois",17,1978,737412,"MSA County: Small (10–24k)",1,6,4,73,241,194,24,39,459,498,3
"illinois",17,1979,888468,"MSA County: Small (10–24k)",1,7,6,103,285,439,46,39,770,809,4
"illinois",17,1980,615060,"MSA County: Small (10–24k)",0,9,4,77,365,308,37,31,717,748,3
"illinois",17,1981,644820,"MSA County: Small (10–24k)",2,8,3,95,341,388,30,19,763,782,3
"illinois",17,1982,779172,"MSA County: Small (10–24k)",2,3,4,118,294,420,35,32,753,785,4
"illinois",17,1983,1129524,"MSA County: Small (10–24k)",2,4,1,230,537,784,64,56,1398,1454,6
"illinois",17,1984,1131480,"MSA County: Small (10–24k)",2,4,5,227,527,714,54,50,1315,1365,6
"illinois",17,1985,1447692,"MSA County: Small (10–24k)",0,15,5,290,583,1000,65,79,1660,1739,7
"illinois",17,1986,1447056,"MSA County: Small (10–24k)",1,0,3,315,510,911,64,43,1502,1545,7
"illinois",17,1987,1736976,"MSA County: Small (10–24k)",2,0,4,458,782,1101,83,64,1999,2063,8
"illinois",17,1988,1692456,"MSA County: Small (10–24k)",3,0,8,493,705,1119,105,81,1946,2027,8
"illinois",17,1989,1412592,"MSA County: Small (10–24k)",3,0,5,417,393,785,64,61,1251,1312,7
"illinois",17,1990,1948416,"MSA County: Small (10–24k)",1,0,8,640,692,1373,87,84,2168,2252,9
"illinois",17,1991,1956324,"MSA County: Small (10–24k)",3,0,15,638,708,1364,90,74,2187,2261,9
"illinois",17,1992,2176164,"MSA County: Small (10–24k)",1,0,5,566,646,1171,73,76,1902,1978,10
"illinois",17,1973,181428,"MSA County: Small (<10k)",2,0,5,27,131,97,10,10,238,248,2
"illinois",17,1974,203016,"MSA County: Small (<10k)",1,0,1,26,123,109,13,9,245,254,2
"illinois",17,1975,196836,"MSA County: Small (<10k)",0,2,3,13,135,105,19,11,259,270,2
"illinois",17,1976,185712,"MSA County: Small (<10k)",0,1,2,4,119,113,6,5,238,243,2
"illinois",17,1977,214344,"MSA County: Small (<10k)",0,1,0,15,99,88,7,7,194,201,2
"illinois",17,1978,309936,"MSA County: Small (<10k)",5,5,2,61,76,90,6,31,172,203,3
"illinois",17,1979,191448,"MSA County: Small (<10k)",0,0,1,24,67,88,3,4,158,162,2
"illinois",17,1980,201684,"MSA County: Small (<10k)",0,0,0,21,85,79,3,5,168,173,2
"illinois",17,1981,203472,"MSA County: Small (<10k)",0,1,0,37,108,94,5,10,208,218,2
"illinois",17,1982,85584,"MSA County: Small (<10k)",0,0,0,14,44,38,3,1,88,89,1
"illinois",17,1983,85860,"MSA County: Small (<10k)",1,0,2,12,45,41,1,5,89,94,1
"illinois",17,1984,84768,"MSA County: Small (<10k)",0,1,2,8,35,30,2,6,71,77,1
"illinois",17,1985,85212,"MSA County: Small (<10k)",1,1,0,14,25,44,1,3,73,76,1
"illinois",17,1986,84888,"MSA County: Small (<10k)",0,0,0,8,27,29,3,5,60,65,1
"illinois",17,1987,102780,"MSA County: Small (<10k)",0,0,0,14,26,35,3,3,64,67,1
"illinois",17,1988,101256,"MSA County: Small (<10k)",0,0,0,11,27,28,2,2,59,61,1
"illinois",17,1989,103200,"MSA County: Small (<10k)",0,0,0,10,32,28,0,1,60,61,1
"illinois",17,1990,96660,"MSA County: Small (<10k)",0,0,0,17,25,32,0,2,57,59,1
"illinois",17,1991,97608,"MSA County: Small (<10k)",0,0,0,16,14,15,0,3,29,32,1
"illinois",17,1992,98340,"MSA County: Small (<10k)",0,0,0,10,21,10,0,1,31,32,1
"illinois",17,1970,4305420,"Non-MSA County: Medium (25–99k)",12,33,50,381,1068,1318,241,293,2627,2920,11
"illinois",17,1971,4394220,"Non-MSA County: Medium (25–99k)",5,32,58,392,1201,1562,194,265,2957,3222,11
"illinois",17,1972,3497376,"Non-MSA County: Medium (25–99k)",4,19,43,309,764,896,112,192,1772,1964,9
"illinois",17,1973,2674176,"Non-MSA County: Medium (25–99k)",4,16,50,311,951,1264,161,218,2376,2594,7
"illinois",17,1974,1383696,"Non-MSA County: Medium (25–99k)",10,11,49,259,707,845,170,202,1722,1924,3
"illinois",17,1975,945756,"Non-MSA County: Medium (25–99k)",1,5,13,138,369,557,64,105,990,1095,2
"illinois",17,1976,1164816,"Non-MSA County: Medium (25–99k)",7,12,28,328,559,1178,119,187,1856,2043,3
"illinois",17,1977,2838660,"Non-MSA County: Medium (25–99k)",3,17,23,634,650,1599,160,189,2409,2598,7
"illinois",17,1978,1259904,"Non-MSA County: Medium (25–99k)",6,12,24,370,580,734,81,217,1395,1612,3
"illinois",17,1979,1207188,"Non-MSA County: Medium (25–99k)",1,6,7,383,558,934,121,143,1613,1756,3
"illinois",17,1980,1674612,"Non-MSA County: Medium (25–99k)",6,19,26,636,1036,1620,147,214,2832,3046,5
"illinois",17,1981,1740960,"Non-MSA County: Medium (25–99k)",2,22,37,609,1202,1682,143,226,3068,3294,5
"illinois",17,1982,2371896,"Non-MSA County: Medium (25–99k)",0,17,27,673,1149,1611,132,217,2914,3131,7
"illinois",17,1983,2065716,"Non-MSA County: Medium (25–99k)",0,12,14,692,1055,1437,116,200,2625,2825,6
"illinois",17,1984,1764024,"Non-MSA County: Medium (25–99k)",5,8,8,583,871,1011,76,249,1978,2227,5
"illinois",17,1985,1774404,"Non-MSA County: Medium (25–99k)",4,14,13,665,749,962,104,206,1839,2045,5
"illinois",17,1986,1476132,"Non-MSA County: Medium (25–99k)",1,0,14,547,686,866,97,103,1672,1775,4
"illinois",17,1987,1438428,"Non-MSA County: Medium (25–99k)",1,0,17,606,687,940,82,124,1733,1857,4
"illinois",17,1988,1671168,"Non-MSA County: Medium (25–99k)",2,0,18,562,699,1084,82,139,1883,2022,4
"illinois",17,1989,1681752,"Non-MSA County: Medium (25–99k)",1,0,19,679,725,1215,111,118,2066,2184,4
"illinois",17,1990,1634976,"Non-MSA County: Medium (25–99k)",0,0,9,678,743,1129,89,110,1970,2080,4
"illinois",17,1991,1648608,"Non-MSA County: Medium (25–99k)",0,0,9,861,726,1323,118,127,2185,2312,4
"illinois",17,1992,1332528,"Non-MSA County: Medium (25–99k)",3,0,12,790,649,1110,102,107,1880,1987,3
"illinois",17,1970,8650740,"Non-MSA County: Small (10–24k)",13,32,41,358,1287,1817,151,336,3255,3591,45
"illinois",17,1971,8807016,"Non-MSA County: Small (10–24k)",13,33,58,718,2064,2844,256,488,5164,5652,47
"illinois",17,1972,7733748,"Non-MSA County: Small (10–24k)",2,5,9,132,804,1369,77,89,2250,2339,41
"illinois",17,1973,7519392,"Non-MSA County: Small (10–24k)",15,38,33,690,2177,4312,238,385,6727,7112,39
"illinois",17,1974,7341060,"Non-MSA County: Small (10–24k)",13,37,66,860,2634,5220,280,477,8134,8611,37
"illinois",17,1975,7214196,"Non-MSA County: Small (10–24k)",14,31,77,910,2554,4650,268,387,7472,7859,36
"illinois",17,1976,7303848,"Non-MSA County: Small (10–24k)",11,34,47,1129,2693,5213,288,439,8194,8633,37
"illinois",17,1977,8453736,"Non-MSA County: Small (10–24k)",20,31,72,1143,3067,5461,396,454,8924,9378,44
"illinois",17,1978,8277516,"Non-MSA County: Small (10–24k)",12,33,58,1232,2656,4861,412,406,7929,8335,41
"illinois",17,1979,8203428,"Non-MSA County: Small (10–24k)",20,47,111,1597,3381,6349,525,623,10255,10878,41
"illinois",17,1980,8388732,"Non-MSA County: Small (10–24k)",13,54,76,1543,3782,6815,507,621,11214,11835,42
"illinois",17,1981,8165712,"Non-MSA County: Small (10–24k)",21,38,52,1378,3443,6370,379,477,10286,10763,41
"illinois",17,1982,8242956,"Non-MSA County: Small (10–24k)",9,32,32,1290,3038,5626,370,417,9118,9535,42
"illinois",17,1983,8006124,"Non-MSA County: Small (10–24k)",10,33,49,1284,2744,4939,268,439,8011,8450,41
"illinois",17,1984,8205480,"Non-MSA County: Small (10–24k)",10,40,38,1418,2856,4779,320,460,8041,8501,42
"illinois",17,1985,7881240,"Non-MSA County: Small (10–24k)",8,38,20,1278,2601,4140,291,347,7112,7459,40
"illinois",17,1986,8235264,"Non-MSA County: Small (10–24k)",12,0,31,1630,2739,4463,366,397,7653,8050,41
"illinois",17,1987,7824216,"Non-MSA County: Small (10–24k)",6,1,29,1928,2935,4987,355,408,8362,8770,39
"illinois",17,1988,7582740,"Non-MSA County: Small (10–24k)",6,0,29,1798,2848,4460,349,323,7731,8054,37
"illinois",17,1989,7809240,"Non-MSA County: Small (10–24k)",4,0,31,1923,3010,4628,308,277,8021,8298,39
"illinois",17,1990,7184688,"Non-MSA County: Small (10–24k)",6,0,33,2103,2546,4341,338,347,7286,7633,37
"illinois",17,1991,7310748,"Non-MSA County: Small (10–24k)",9,0,40,2416,3155,4875,360,390,8457,8847,38
"illinois",17,1992,7103184,"Non-MSA County: Small (10–24k)",12,0,40,1831,2351,3581,272,287,6252,6539,38
"illinois",17,1970,2410632,"Non-MSA County: Small (<10k)",1,0,1,49,265,343,20,37,628,665,27
"illinois",17,1971,2182572,"Non-MSA County: Small (<10k)",2,11,8,77,499,509,68,72,1076,1148,25
"illinois",17,1972,2949300,"Non-MSA County: Small (<10k)",1,4,0,56,387,449,25,39,861,900,33
"illinois",17,1973,3026688,"Non-MSA County: Small (<10k)",2,6,11,242,615,1482,65,82,2162,2244,34
